PCB names,FreeRouting,,,,PcbRouter,,,,RL-MCTS,,,,Original solution,,,
sms-cart-32k_cart,Yes,995.8920851707669,5,19.74,Yes,1395.0285224268998,100,49.0,No,,,,Yes,1097.6810588064766,4,N/A
smt-zvs-driver_IH10,Yes,316.4058403,0,41.26,No,,,,No,,,,Yes,360.83211630752606,0,N/A
smt-zvs-driver_IH10-mc,Yes,216.8437084,0,1.58,No,,,,No,,,,Yes,251.16455120195474,0,N/A
smt-zvs-driver_IH10-sl,Yes,229.1057213527359,1,5.0600000000000005,No,,,,No,,,,Yes,259.4539677400587,2,N/A
snappi-zero_snappi-zero,Yes,472.7817023831923,1,8.940000000000001,Yes,403.31167635974424,10,4.0,No,,,,Yes,486.7813300619154,9,N/A
soil-moisture-sensor-analog_analog-moist-sensor,Yes,331.2072656,1,9.43,No,,,,No,,,,Yes,415.74411397523875,11,N/A
solar-lanterns_proto1,Yes,179.6362445157963,0,1.15,Yes,177.62928543495235,2,1.0,No,,,,Yes,196.08263527896708,0,N/A
solar-lora_solar-lora,No,,,,No,,,,No,,,,Yes,1814.740338706551,46,N/A
sonic3_feram_adapter_sonic3_feram_adapter,Yes,229.8420180791896,7,14.35,Yes,213.76049636025743,13,1.0,No,,,,Yes,225.7043403641817,8,N/A
spisolator_spisolator,Yes,254.2987445,4,15.11,Yes,198.5009470550054,16,1.0,No,,,,Yes,247.81681121071034,9,N/A
split-pcb-throughole_splanck throughhole,Yes,1430.226,0,26.84,No,,,,No,,,,Yes,1477.4716730773039,6,N/A
srambo_1_srambo_1,Yes,3461.32117,49,302.19,Yes,3553.194938473596,331,212.0,No,,,,Yes,3797.341855926083,31,N/A
ssr-wifi_adapter,Yes,702.3124599,0,4.52,Yes,636.0532970827581,11,13.0,No,,,,Yes,823.2526586155507,4,N/A
starfish_starfish,Yes,821.1488114527937,24,676.11,No,,,,No,,,,Yes,814.4503060469256,42,N/A
starsynctrackers_reset_switch,Yes,77.84223582,0,0.62,Yes,71.88355868707518,2,0.1,No,,,,Yes,83.60497210734506,0,N/A
stlinkv2_breakout_stlink_breakout,Yes,71.24747156,0,0.51,Yes,70.58945013737969,0,0.1,No,,,,Yes,72.95215367264151,1,N/A
stm32-lpc__autosave-stm32-lpc,Yes,607.5557953,18,146.74,Yes,622.0387667615938,75,7.0,No,,,,Yes,629.1096834137415,21,N/A
stm32-lpc_stm32-lpc,Yes,591.0443987736777,24,66.37,Yes,622.0387667615938,75,7.0,No,,,,Yes,629.1096834137415,21,N/A
stm32-network-rs232_stm32-network-rs232,Yes,1482.3719879235382,22,573.06,Yes,1414.8835519759245,110,206.0,No,,,,Yes,1545.0033357709203,56,N/A
stm32_ccd_camera_ccd,Yes,622.8017817,27,85.72000000000001,No,,,,No,,,,Yes,678.8618429674303,29,N/A
stm32_mech_keyboard_TCKB,No,,,,No,,,,No,,,,Yes,11205.275881116107,191,N/A
stm32_nucleo-64_proto_shield_nucleo_pb,Yes,2195.7209702025307,5,153.37,No,,,,No,,,,Yes,2227.799506541803,0,N/A
stubby_hex,Yes,1573.718989995405,26,163.45999999999998,Yes,1520.072806855017,86,56.0,No,,,,Yes,1528.532358355802,28,N/A
stubby_stubby,Yes,1567.892986,29,1027.08,Yes,1449.803021649724,107,94.0,No,,,,Yes,1687.2383383588663,49,N/A
supply-ldo-adj-single_supply-ldo-adj-single,Yes,271.2198632,0,4.37,No,,,,No,,,,Yes,276.2587546289433,0,N/A
sv650sds_sds_tool,No,,,,Yes,285.99506849210053,6,2.0,No,,,,Yes,328.17344899539194,2,N/A
sweet-sixteen_sweet-sixteen,Yes,5314.374672,97,1323.81,No,,,,No,,,,Yes,5903.697658381673,156,N/A
tbd_tbd,No,,,,No,,,,No,,,,Yes,202.68219596593764,16,N/A
tdstat_TDstatv2,Yes,1830.4473781716397,10,176.65,No,,,,No,,,,Yes,1969.1551107965931,13,N/A
technoshield-ui-hw_technoshield,Yes,2801.761084,15,90.37,No,,,,No,,,,Yes,2902.7534435731486,38,N/A
teensy-touch_teensy-touch,Yes,586.7852791,0,5.13,Yes,508.3789732533604,12,7.0,No,,,,Yes,737.9517535276345,34,N/A
teensy-weather-badge_teensyi2c,Yes,455.2376034518082,1,9.3,Yes,428.21737033310075,6,4.0,No,,,,Yes,457.20277973767304,5,N/A
teensy-wifi-weather-logger_teensyi2c,Yes,455.2376034518082,1,7.08,Yes,428.21737033310075,6,4.0,No,,,,Yes,457.20277973767304,5,N/A
temp_logger_esp8266_temp_logger,Yes,280.3622677,0,1.17,No,,,,No,,,,Yes,396.11677997062463,0,N/A
temperature-alarm_controller,Yes,847.9300347,0,4.79,No,,,,No,,,,Yes,873.5313253228002,6,N/A
tepmachcha_tepmachcha,Yes,201.1009758,0,1.44,Yes,201.84822509627367,2,2.0,No,,,,Yes,212.11431318582504,0,N/A
tessel-ice40__autosave-project,Yes,841.1961000327871,12,143.14000000000001,No,,,,No,,,,Yes,869.5114990470593,39,N/A
thegrid_pole,Yes,308.7786,11,47.51,No,,,,No,,,,Yes,360.19241831616137,14,N/A
thegrid_pole_panellised,Yes,306.2438465290163,10,67.27,No,,,,No,,,,Yes,566.5312854996807,13,N/A
thegrid_shield,Yes,731.0763535,6,47.91,Yes,581.078113254567,34,13.0,No,,,,Yes,800.2439030774761,16,N/A
thegrid_thegrid,Yes,1200.604368,0,6.25,Yes,1222.8401483990733,15,157.0,No,,,,Yes,1431.7266509844524,16,N/A
thingBot-LoRa_thingBot-LoRa_v1P0,Yes,343.4546578,3,20.85,No,,,,No,,,,Yes,355.43365734305723,5,N/A
thingBot-LoRa_thingBot-LoRa_v1P1,Yes,347.5634856,3,20.13,No,,,,No,,,,Yes,352.2633770839425,5,N/A
ti_cc3200_quadcopter_cc3200_quad,No,,,,No,,,,No,,,,Yes,1498.0606507922682,40,N/A
timecircuits-hardware_BTTF-TimeCircuits,Yes,5565.923309,60,918.22,Yes,4930.236773731216,250,197.0,No,,,,Yes,5952.463259161875,82,N/A
tiny-8088_Computer,Yes,7138.680831589679,15,2081.6400000000003,No,,,,No,,,,Yes,7386.2423981993015,47,N/A
tinyDriverP_tinybot,No,,,,No,,,,No,,,,Yes,895.2958504840465,29,N/A
tinyFISH_tinyBRUSH,Yes,61.82245068,5,11,Yes,58.45168377378843,5,0.1,No,,,,Yes,69.54781589758008,6,N/A
tinyFISH_tinyFISH,No,,,,No,,,,No,,,,Yes,630.2423063028164,39,N/A
tinyisp-micro_tinyispmicro,No,,,,No,,,,No,,,,Yes,352.85646132458476,14,N/A
tinymuseum_museum,Yes,663.5010129641297,2,28.91,Yes,839.5762901830904,31,48.0,No,,,,Yes,689.5631879229959,1,N/A
tmk_HHKB_controller,Yes,2762.162,38,1242.518,No,,,,No,,,,Yes,2979.934,61,N/A
two-daisy-chained-shift-registers_two-shift-registers,Yes,908.7104023,0,11.42,Yes,846.3340804392963,28,10.0,No,,,,Yes,987.4165282996987,0,N/A
type5_type5,Yes,1857.822426,13,27.71,Yes,2197.9860094957257,82,141.0,No,,,,Yes,1945.964537616402,0,N/A
typec-charger_TypeC-DC-Charger,No,,,,No,,,,No,,,,Yes,1486.1723553657089,56,N/A
uC3Moy_uC3Moy,No,,,,No,,,,No,,,,Yes,353.10602855034307,0,N/A
uSKY_uSKY,No,,,,Yes,145.14776921579897,17,1.0,No,,,,Yes,166.61417413651424,18,N/A
uedaino_uedaino,Yes,1510.938,21,159.31,No,,,,No,,,,Yes,1623.9260165555265,62,N/A
uext-esp32_UEXT_ESP32,Yes,284.8473468,5,16.67,No,,,,No,,,,Yes,294.7509872113493,8,N/A
usb2serial-CH340G_USB2TTL-CH340G,Yes,247.9673311919249,4,14.62,Yes,200.41258953098819,18,2.0,No,,,,Yes,268.4716370229133,6,N/A
usb_rs232c_usb_rs232c_rev_a,Yes,324.0095668,14,40.02,No,,,,No,,,,Yes,313.217009485548,16,N/A
vatx_vatx,Yes,657.3266352,4,10.91,No,,,,No,,,,Yes,724.8140421457545,11,N/A
vdcmon_vdcmon,Yes,1220.735816,1,11.08,Yes,1165.1493546018955,15,11.0,No,,,,Yes,1449.0890866336304,70,N/A
vhf-radio_exp-1,Yes,1076.795354341024,18,396.38,No,,,,No,,,,Yes,1086.893238148128,26,N/A
wavegen_rev3,No,,,,No,,,,No,,,,Yes,2731.1874354976044,55,N/A
wavegen_waveform-generator,No,,,,No,,,,No,,,,Yes,1251.1244486304586,35,N/A
wavegen_waveform-generator-rev1,No,,,,No,,,,No,,,,Yes,1168.9872608668518,34,N/A
wavegen_wavegen,No,,,,No,,,,No,,,,Yes,1169.0676254770312,34,N/A
wavegen_wavegen-alt,Yes,1183.251363737561,22,300.34,No,,,,No,,,,Yes,1289.8021973051818,33,N/A
wifi-iot-core-hw_wifi-iot-core-hw,No,,,,No,,,,No,,,,Yes,1393.327116742878,38,N/A
wifiLCD_wifilcd,Yes,645.6503004,11,36.81,Yes,569.6607424039129,37,9.0,No,,,,Yes,644.6030550257374,18,N/A
wifi_pants_wifi_pants,Yes,832.8209890708166,4,516.63,No,,,,No,,,,Yes,933.0823264013444,12,N/A
wifi_pstn_cid_tel_interf,No,,,,No,,,,No,,,,Yes,1284.8220569710613,6,N/A
wiggleport_wiggle-spine,No,,,,No,,,,No,,,,Yes,10594.3,346,N/A
wordclock_ledboard2,Yes,6077.395424,0,84.35,Yes,5880.504138808675,28,229.0,No,,,,Yes,6265.413539889466,0,N/A
wt-rpm_C.H.I.P,Yes,688.8658142,0,23.44,Yes,623.2212508344562,15,53.0,No,,,,Yes,691.986785559735,4,N/A
wt-rpm_rasp_side,Yes,2198.2963661918825,1,26,Yes,2312.7914389492657,34,90.0,No,,,,Yes,2509.2746705052455,0,N/A
xmasOrn_xmasOrn,Yes,2049.201832,36,6582.47,No,,,,No,,,,Yes,2142.560489449386,118,N/A
xt_ide_slot_8_support_slot_8_support,Yes,160.5640221,0,1.03,Yes,146.3248032802506,9,0.1,No,,,,Yes,168.20096452918943,0,N/A
xwhatits-capsense-controller_amkey-usb,No,,,,Yes,2049.6041649788713,88,457.0,No,,,,Yes,2324.630008357786,35,N/A
xwhatits-capsense-controller_beamspring-usb,Yes,2400.185909,70,694.72,Yes,2308.6193654425037,112,352.0,No,,,,Yes,2520.1225696824713,97,N/A
xwhatits-capsense-controller_displaywriter-usb,Yes,2304.620776897405,30,599.24,Yes,2093.989899234889,120,103.0,No,,,,Yes,2327.4599290600477,58,N/A
xwhatits-capsense-controller_model-f-3178-adaptor,Yes,227.3417004,0,1.39,Yes,227.6707511200792,0,0.1,No,,,,Yes,228.0661691044032,0,N/A
xwhatits-capsense-controller_model-f-usb,Yes,2636.59288,42,1171.37,Yes,2475.520485696245,114,172.0,No,,,,Yes,2649.6991752193912,52,N/A
xwhatits-capsense-controller_solenoid-driver,Yes,299.6408012,1,8.72,Yes,267.0037805415735,12,1.0,No,,,,Yes,319.1046629972276,1,N/A
yamsek.kicad_i2c_bridge_primary,Yes,229.23101410586852,7,11.870000000000001,Yes,204.10651506262056,12,1.0,No,,,,Yes,231.38529741109207,12,N/A
yamsek.kicad_i2c_bridge_secondary,Yes,159.0286,2,4.76,Yes,153.86387437550127,7,1.0,No,,,,Yes,167.39824458186308,6,N/A
yamsek.kicad_matrix_attiny861a,Yes,458.6672436,21,36.43,Yes,411.7096757253587,40,3.0,No,,,,Yes,431.60149401691353,31,N/A
yamsek.kicad_matrix_mcp23017,No,,,,Yes,371.80333174829246,33,2.0,No,,,,Yes,381.14734032442425,18,N/A
youtubeplaybutton_playbutton,Yes,3962.8324064016374,82,2664.81,No,,,,No,,,,Yes,3943.1952336372547,190,N/A
z2amiller_sensorboard,Yes,374.7094,2,2.229,No,,,,No,,,,Yes,436.3812,14,N/A
z2amiller_sensorboard_programmer,Yes,153.743,0,2.229,Yes,139.5945,2,0.1,No,,,,Yes,152.1517,0,N/A
zx-sizif-128_sizif128,Yes,7837.696057,47,1335.6799999999998,No,,,,No,,,,Yes,8211.70388605677,153,N/A
zx-sizif-512-ext_sizif512ext,No,,,,No,,,,No,,,,Yes,10983.301987618146,157,N/A
zx-sizif-512-wifi_sizif512-wifi,Yes,257.2558063957897,4,6.25,No,,,,No,,,,Yes,273.75145322596967,6,N/A
zx-sizif-xxs_sizif-xxs,No,,,,No,,,,No,,,,Yes,2861.939433746606,99,N/A
zx-tsid_zx-tsid,No,,,,No,,,,No,,,,Yes,3459.5190542676737,119,N/A
